OBJECTID,OBJECTID_1,Area_acres,Slope,AREA,PERCENTAGE
145,1,189.112545769000008,19.492999999999999,0.386614755054799,0.204436333656290
146,1,189.112545769000008,19.559999999999999,0.024710538141826,0.013066577915974
147,1,189.112545769000008,19.582999999999998,0.173240348381730,0.091607009824235
148,1,189.112545769000008,19.672000000000001,0.415821165823187,0.219880264491010
149,1,189.112545769000008,19.693999999999999,0.296526457767790,0.156798935026526
150,1,189.112545769000008,19.827000000000002,0.444789686662760,0.235198402545645
151,1,189.112545769000008,19.936000000000000,0.132788801740213,0.070216812533534
152,1,189.112545769000008,20.001000000000001,0.444789686632843,0.235198402529825
153,1,189.112545769000008,20.023000000000000,0.584873341540154,0.309272628720091
154,1,189.112545769000008,20.195000000000000,0.049421076295734,0.026133155838337
155,1,189.112545769000008,20.260000000000002,0.245450797340956,0.129790858846775
156,1,189.112545769000008,20.366000000000000,0.123281992066533,0.065189748022818
157,1,189.112545769000008,20.387000000000000,0.551528579400604,0.291640397075222
158,1,189.112545769000008,20.451000000000001,0.593052915582758,0.313597870077999
159,1,189.112545769000008,20.535000000000000,0.271815919613594,0.143732357104011
160,1,189.112545769000008,20.556000000000001,0.321236995884014,0.169865512928962
161,1,189.112545769000008,20.597000000000001,0.073482808205592,0.038856654330718
162,1,189.112545769000008,20.701000000000001,0.321236995920835,0.169865512948433
163,1,189.112545769000008,20.722000000000001,0.098842152600099,0.052266311681238
164,1,189.112545769000008,20.783999999999999,0.148263228884902,0.078399467513795
165,1,189.112545769000008,20.846000000000000,0.418964797217078,0.221542571653712
166,1,189.112545769000008,20.887000000000000,0.141501546283278,0.074823986799854
167,1,189.112545769000008,20.928000000000001,0.172973767048016,0.091466045441026
168,1,189.112545769000008,21.109999999999999,0.358382086495267,0.189507303726157
169,1,189.112545769000008,21.190999999999999,0.417871329028864,0.220964361369584
170,1,189.112545769000008,21.210999999999999,0.222394843307504,0.117599201260197
171,1,189.112545769000008,21.251000000000001,0.049586088816292,0.026220412090896
172,1,189.112545769000008,21.271000000000001,0.630929311012931,0.333626364367522
173,1,189.112545769000008,21.331000000000000,0.296526457775269,0.156798935030481
174,1,189.112545769000008,21.370000000000001,0.296526457772105,0.156798935028808
175,1,189.112545769000008,21.430000000000000,0.618007239382068,0.326793358350762
176,1,189.112545769000008,21.568000000000001,0.172973767027879,0.091466045430378
177,1,189.112545769000008,21.664999999999999,0.534576909606240,0.282676597383664
178,1,189.112545769000008,21.742999999999999,0.271815919604101,0.143732357098991
179,1,189.112545769000008,21.800999999999998,0.197684305179486,0.104532623351524
180,1,189.112545769000008,21.838999999999999,0.197684305180924,0.104532623352285
181,1,189.112545769000008,21.954999999999998,0.593447573382290,0.313806559458138
182,1,189.112545769000008,21.974000000000000,0.361455067536261,0.191132251996244
183,1,189.112545769000008,21.992999999999999,0.321236995926589,0.169865512951475
184,1,189.112545769000008,22.125000000000000,0.098842152592332,0.052266311677131
185,1,189.112545769000008,22.143999999999998,0.322392073101822,0.170476301183707
186,1,189.112545769000008,22.201000000000001,0.489110858526988,0.258634802116036
187,1,189.112545769000008,22.295000000000002,0.344340728599337,0.182082435196779
188,1,189.112545769000008,22.350999999999999,0.247105381452782,0.130665779177997
189,1,189.112545769000008,22.405999999999999,0.321236995909041,0.169865512942196
190,1,189.112545769000008,22.425000000000001,0.444789686631980,0.235198402529369
191,1,189.112545769000008,22.480000000000000,0.148263228874546,0.078399467508319
192,1,189.112545769000008,22.498999999999999,0.172973767039961,0.091466045436767
193,1,189.112545769000008,22.591000000000001,0.117000729610919,0.061868306586946
194,1,189.112545769000008,22.646000000000001,0.163737028362387,0.086581790592647
195,1,189.112545769000008,22.736999999999998,0.197684305195307,0.104532623359891
196,1,189.112545769000008,22.791000000000000,0.395368610365875,0.209065246706699
197,1,189.112545769000008,22.864000000000001,0.074131614426917,0.039199733748683
198,1,189.112545769000008,22.989000000000001,0.292242734149465,0.154533763458505
199,1,189.112545769000008,23.007000000000001,0.371236168768067,0.196304357946178
200,1,189.112545769000008,23.024999999999999,0.303745757317743,0.160616397014881
201,1,189.112545769000008,23.061000000000000,0.222978599164688,0.117907882979228
202,1,189.112545769000008,23.132000000000001,0.123570592184005,0.065342355622857
203,1,189.112545769000008,23.149000000000001,0.296526457763475,0.156798935024244
204,1,189.112545769000008,23.167000000000002,0.172973767022988,0.091466045427792
205,1,189.112545769000008,23.273000000000000,0.165601211993305,0.087567544141327
206,1,189.112545769000008,23.289999999999999,0.146392444192735,0.077410223418668
207,1,189.112545769000008,23.343000000000000,0.148263228892957,0.078399467518055
208,1,189.112545769000008,23.430000000000000,0.148263228885190,0.078399467513947
209,1,189.112545769000008,23.500000000000000,0.123552690717186,0.065332889584131
210,1,189.112545769000008,23.585999999999999,0.356886099413537,0.188716247228216
211,1,189.112545769000008,23.620000000000001,0.098842152583702,0.052266311672568
212,1,189.112545769000008,23.637000000000000,0.271815919636608,0.143732357116180
213,1,189.112545769000008,23.706000000000000,0.222394843301463,0.117599201257003
214,1,189.112545769000008,23.841999999999999,0.397097869663558,0.209979654204440
215,1,189.112545769000008,23.859000000000002,0.296526457762037,0.156798935023484
216,1,189.112545769000008,23.893000000000001,0.172973767034207,0.091466045433725
217,1,189.112545769000008,23.910000000000000,0.441509486159437,0.233463879597958
218,1,189.112545769000008,23.994000000000000,0.213621436668483,0.112959949748177
219,1,189.112545769000008,24.044000000000000,0.148263228888354,0.078399467515621
220,1,189.112545769000008,24.094000000000001,0.225083170067060,0.119020749866938
221,1,189.112545769000008,24.111000000000001,0.163918960177031,0.086677993525089
222,1,189.112545769000008,24.227000000000000,0.123552690737322,0.065332889594779
223,1,189.112545769000008,24.260000000000002,0.582006005102117,0.307756422364573
224,1,189.112545769000008,24.309999999999999,0.148263228887491,0.078399467515164
225,1,189.112545769000008,24.359000000000002,0.345947534090278,0.182932090879010
226,1,189.112545769000008,24.375000000000000,0.148263228892094,0.078399467517598
227,1,189.112545769000008,24.440999999999999,0.109583641522985,0.057946256858430
228,1,189.112545769000008,24.521999999999998,0.271815919596622,0.143732357095036
229,1,189.112545769000008,24.635999999999999,0.217638436490169,0.115084081600639
230,1,189.112545769000008,24.652000000000001,0.295048376893992,0.156017347074343
231,1,189.112545769000008,24.684000000000001,0.172889798351021,0.091421643999201
232,1,189.112545769000008,24.699999999999999,0.222394843313257,0.117599201263239
233,1,189.112545769000008,24.748000000000001,0.326957965873416,0.172890679750195
234,1,189.112545769000008,24.827999999999999,0.213486438198826,0.112888564494963
235,1,189.112545769000008,24.891999999999999,0.424274388759421,0.224350207456374
236,1,189.112545769000008,24.939000000000000,0.113974883484255,0.060268282583062
237,1,189.112545769000008,25.018000000000001,0.345962530154432,0.182940020582507
238,1,189.112545769000008,25.033999999999999,0.194366169548890,0.102778040852993
239,1,189.112545769000008,25.081000000000000,0.222394843326777,0.117599201270389
240,1,189.112545769000008,25.158999999999999,0.233261632933739,0.123345403650964
241,1,189.112545769000008,25.206000000000000,0.198824634417222,0.105135613086075
242,1,189.112545769000008,25.253000000000000,0.271815919642936,0.143732357119526
243,1,189.112545769000008,25.376000000000001,0.201379888821488,0.106486794941235
244,1,189.112545769000008,25.407000000000000,0.024710538152470,0.013066577921603
245,1,189.112545769000008,25.437999999999999,0.024710538137223,0.013066577913540
246,1,189.112545769000008,25.452999999999999,0.469498306056379,0.248263965855106
247,1,189.112545769000008,25.515000000000001,0.074595368698001,0.039444960351286
248,1,189.112545769000008,25.530000000000001,0.345947534047703,0.182932090856497
249,1,189.112545769000008,25.574999999999999,0.272520920874720,0.144105151652494
250,1,189.112545769000008,25.651000000000000,0.241112456096468,0.127496806261930
251,1,189.112545769000008,25.681999999999999,0.148263228884902,0.078399467513795
252,1,189.112545769000008,25.757000000000001,0.146413737928386,0.077421483240466
253,1,189.112545769000008,25.771999999999998,0.027605398380791,0.014597338462394
254,1,189.112545769000008,25.891999999999999,0.319591850337265,0.168995583575488
255,1,189.112545769000008,25.937000000000001,0.123552690743363,0.065332889597973
256,1,189.112545769000008,25.995999999999999,0.199043484947574,0.105251338105513
257,1,189.112545769000008,26.055000000000000,0.291804770675508,0.154302174659267
258,1,189.112545769000008,26.114000000000001,0.147565644257764,0.078030594774919
259,1,189.112545769000008,26.158000000000001,0.074131614427492,0.039199733748988
260,1,189.112545769000008,26.172999999999998,0.172973767027591,0.091466045430226
261,1,189.112545769000008,26.216999999999999,0.172973767022701,0.091466045427640
262,1,189.112545769000008,26.245999999999999,0.197684305184088,0.104532623353958
263,1,189.112545769000008,26.334000000000000,0.296526457776132,0.156798935030937
264,1,189.112545769000008,26.347999999999999,0.364043964821928,0.192501223724235
265,1,189.112545769000008,26.391999999999999,0.148263228876272,0.078399467509232
266,1,189.112545769000008,26.463999999999999,0.393750714453152,0.208209726568603
267,1,189.112545769000008,26.478000000000002,0.098842152600962,0.052266311681695
268,1,189.112545769000008,26.521999999999998,0.172973767017810,0.091466045425054
269,1,189.112545769000008,26.565000000000001,0.469500224771217,0.248264980443974
270,1,189.112545769000008,26.579000000000001,0.098842152602400,0.052266311682455
271,1,189.112545769000008,26.593000000000000,0.123552690734733,0.065332889593410
272,1,189.112545769000008,26.678999999999998,0.222381303044062,0.117592041363223
273,1,189.112545769000008,26.693000000000001,0.172973767004578,0.091466045418057
274,1,189.112545769000008,26.707000000000001,0.109967404309150,0.058149185111870
275,1,189.112545769000008,26.820000000000000,0.123552690743651,0.065332889598125
276,1,189.112545769000008,26.849000000000000,0.222394843341449,0.117599201278147
277,1,189.112545769000008,26.863000000000000,0.222394843321887,0.117599201267803
278,1,189.112545769000008,26.975000000000001,0.098842152597798,0.052266311680021
279,1,189.112545769000008,27.016999999999999,0.222394843343175,0.117599201279059
280,1,189.112545769000008,27.030999999999999,0.122563003466205,0.064809557170115
281,1,189.112545769000008,27.141999999999999,0.295287779962673,0.156143939981074
282,1,189.112545769000008,27.155000000000001,0.254867482473198,0.134770266793475
283,1,189.112545769000008,27.196999999999999,0.395368610349766,0.209065246698181
284,1,189.112545769000008,27.238000000000000,0.155897822696161,0.082436531147095
285,1,189.112545769000008,27.265999999999998,0.407350475125276,0.215401084823975
286,1,189.112545769000008,27.306999999999999,0.222394843314983,0.117599201264152
287,1,189.112545769000008,27.361000000000001,0.123552690721213,0.065332889586260
288,1,189.112545769000008,27.469999999999999,0.304158607471062,0.160834706250601
289,1,189.112545769000008,27.484000000000002,0.024710538147292,0.013066577918864
290,1,189.112545769000008,27.565000000000001,0.123552690732720,0.065332889592345
291,1,189.112545769000008,27.577999999999999,0.124772926191783,0.065978132589894
292,1,189.112545769000008,27.632000000000001,0.146159043528105,0.077286804497052
293,1,189.112545769000008,27.686000000000000,0.197684305152157,0.104532623337073
294,1,189.112545769000008,27.699000000000002,0.074131614443026,0.039199733757202
295,1,189.112545769000008,27.725999999999999,0.324212105374797,0.171438708127980
296,1,189.112545769000008,27.806000000000001,0.176986665002214,0.093588008284831
297,1,189.112545769000008,27.911000000000001,0.123552690716035,0.065332889583522
298,1,189.112545769000008,27.937999999999999,0.123552690737610,0.065332889594931
299,1,189.112545769000008,27.951000000000001,0.321236995918534,0.169865512947216
300,1,189.112545769000008,27.989999999999998,0.024710538148443,0.013066577919473
301,1,189.112545769000008,28.004000000000001,0.387230766292700,0.204762071557705
302,1,189.112545769000008,28.056000000000001,0.148263228865053,0.078399467503299
303,1,189.112545769000008,28.120999999999999,0.098842152595209,0.052266311678652
304,1,189.112545769000008,28.146999999999998,0.024710538152758,0.013066577921755
305,1,189.112545769000008,28.225000000000001,0.074131614443026,0.039199733757202
306,1,189.112545769000008,28.263999999999999,0.469380582757325,0.248201715464168
307,1,189.112545769000008,28.303000000000001,0.271815919614457,0.143732357104467
308,1,189.112545769000008,28.315999999999999,0.247105381455371,0.130665779179366
309,1,189.112545769000008,28.353999999999999,0.156050868812928,0.082517459737075
310,1,189.112545769000008,28.405000000000001,0.172973767025865,0.091466045429313
311,1,189.112545769000008,28.417999999999999,0.148263228869655,0.078399467505733
312,1,189.112545769000008,28.469000000000001,0.120761557149177,0.063856978212595
313,1,189.112545769000008,28.571000000000002,0.347934325359400,0.183982677587068
314,1,189.112545769000008,28.622000000000000,0.197684305193581,0.104532623358978
315,1,189.112545769000008,28.634000000000000,0.172889351393621,0.091421407654543
316,1,189.112545769000008,28.722999999999999,0.098842152592619,0.052266311677283
317,1,189.112545769000008,28.734999999999999,0.272703982552563,0.144201952040378
318,1,189.112545769000008,28.760000000000002,0.049421076289981,0.026133155835295
319,1,189.112545769000008,28.773000000000000,0.319987949215342,0.169205034977279
320,1,189.112545769000008,28.809999999999999,0.123552690739048,0.065332889595691
321,1,189.112545769000008,28.835000000000001,0.321236995933493,0.169865512955126
322,1,189.112545769000008,28.910000000000000,0.197684305159349,0.104532623340876
323,1,189.112545769000008,28.922000000000001,0.148263228863614,0.078399467502539
324,1,189.112545769000008,28.960000000000001,0.123552690745089,0.065332889598886
325,1,189.112545769000008,28.972000000000001,0.172973767022988,0.091466045427792
326,1,189.112545769000008,29.021000000000001,0.123557740411253,0.065335559789879
327,1,189.112545769000008,29.033999999999999,0.148263228884039,0.078399467513339
328,1,189.112545769000008,29.169000000000000,0.123552690729843,0.065332889590824
329,1,189.112545769000008,29.204999999999998,0.420079148487565,0.222131824612026
330,1,189.112545769000008,29.315000000000001,0.049421076294296,0.026133155837577
331,1,189.112545769000008,29.327000000000002,0.259833319623872,0.137396130207493
332,1,189.112545769000008,29.363000000000000,0.148263228881162,0.078399467511818
333,1,189.112545769000008,29.411999999999999,0.197684305172582,0.104532623347874
334,1,189.112545769000008,29.423999999999999,0.271815919606978,0.143732357100512
335,1,189.112545769000008,29.460000000000001,0.024710538152758,0.013066577921755
336,1,189.112545769000008,29.495999999999999,0.074131614442739,0.039199733757050
337,1,189.112545769000008,29.507999999999999,0.270057115491334,0.142802326727070
338,1,189.112545769000008,29.544000000000000,0.074131614436985,0.039199733754007
339,1,189.112545769000008,29.603000000000002,0.098842152585140,0.052266311673328
340,1,189.112545769000008,29.651000000000000,0.174511298017615,0.092279069750622
341,1,189.112545769000008,29.686000000000000,0.175869216467654,0.092997117537729
342,1,189.112545769000008,29.710000000000001,0.108060341460625,0.057140757648335
343,1,189.112545769000008,29.734000000000002,0.074131614438136,0.039199733754616
344,1,189.112545769000008,29.792999999999999,0.074131614432383,0.039199733751574
345,1,189.112545769000008,29.840000000000000,0.148263228885190,0.078399467513947
346,1,189.112545769000008,29.898000000000000,0.098842152585715,0.052266311673633
347,1,189.112545769000008,29.922000000000001,0.123552690745665,0.065332889599190
348,1,189.112545769000008,29.933000000000000,0.206658047389417,0.109277809438162
349,1,189.112545769000008,29.992000000000001,0.247105381474932,0.130665779189710
350,1,189.112545769000008,30.027000000000001,0.100953004049440,0.053382499632045
351,1,189.112545769000008,30.073000000000000,0.222394843310956,0.117599201262022
352,1,189.112545769000008,30.108000000000001,0.098842152580537,0.052266311670894
353,1,189.112545769000008,30.177000000000000,0.098842152597222,0.052266311679717
354,1,189.112545769000008,30.245999999999999,0.126905625918327,0.067105873596113
355,1,189.112545769000008,30.257000000000001,0.049421076300049,0.026133155840619
356,1,189.112545769000008,30.268999999999998,0.197684305181212,0.104532623352437
357,1,189.112545769000008,30.303000000000001,0.093584865914997,0.049486333936390
358,1,189.112545769000008,30.337000000000000,0.074131614433246,0.039199733752030
359,1,189.112545769000008,30.349000000000000,0.123552690732432,0.065332889592193
360,1,189.112545769000008,30.359999999999999,0.049421076290269,0.026133155835447
361,1,189.112545769000008,30.439000000000000,0.762154945133571,0.403016596298899
362,1,189.112545769000008,30.472999999999999,0.123552690733295,0.065332889592649
363,1,189.112545769000008,30.484999999999999,0.148263228858724,0.078399467499953
364,1,189.112545769000008,30.541000000000000,0.091894036089299,0.048592247391883
365,1,189.112545769000008,30.574999999999999,0.123552690749404,0.065332889601168
366,1,189.112545769000008,30.652999999999999,0.098842152609017,0.052266311685954
367,1,189.112545769000008,30.664000000000001,0.172973767029029,0.091466045430987
368,1,189.112545769000008,30.709000000000000,0.123552690728117,0.065332889589911
369,1,189.112545769000008,30.719999999999999,0.271815919590293,0.143732357091689
370,1,189.112545769000008,30.809000000000001,0.074131614439574,0.039199733755377
371,1,189.112545769000008,30.885999999999999,0.172973767015509,0.091466045423837
372,1,189.112545769000008,30.963000000000001,0.148263228889505,0.078399467516229
373,1,189.112545769000008,30.974000000000000,0.098842152586291,0.052266311673937
374,1,189.112545769000008,30.984999999999999,0.222394843317860,0.117599201265673
375,1,189.112545769000008,31.007000000000001,0.148263228884039,0.078399467513339
376,1,189.112545769000008,31.018000000000001,0.224625066857981,0.118778511464819
377,1,189.112545769000008,31.050999999999998,0.202476156493170,0.107066485552042
378,1,189.112545769000008,31.105000000000000,0.246963767975567,0.130590896003727
379,1,189.112545769000008,31.138000000000002,0.123552690731569,0.065332889591736
380,1,189.112545769000008,31.160000000000000,0.296483032014711,0.156775972111558
381,1,189.112545769000008,31.181000000000001,0.123552690732432,0.065332889592193
382,1,189.112545769000008,31.277999999999999,0.123552690745089,0.065332889598886
383,1,189.112545769000008,31.311000000000000,0.148263228872532,0.078399467507254
384,1,189.112545769000008,31.332000000000001,0.172973767020399,0.091466045426423
385,1,189.112545769000008,31.364000000000001,0.193016711624932,0.102064466870649
386,1,189.112545769000008,31.396000000000001,0.098842152590893,0.052266311676371
