"","station","station_name","elevation","lat","lon","date","time","qgag","qgag_flag","qgag_qual","qgag_units","qpcp","qpcp_flag","qpcp_qual","qpcp_units"
"36","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090211,"13:30",0.04," ",NA,"HT",0.1," "," ","HT"
"37","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090214,"16:00",0.04," ",NA,"HT",0.1," "," ","HT"
"38","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090218,"18:15",0.03," ",NA,"HT",0.1," "," ","HT"
"39","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090218,"19:00",0.04," ",NA,"HT",0.1," "," ","HT"
"40","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090218,"19:45",0.05," ",NA,"HT",0.1," "," ","HT"
"41","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090218,"20:00",0.06," ",NA,"HT",0.1," "," ","HT"
"42","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090218,"20:30",0.07," ",NA,"HT",0.1," "," ","HT"
"43","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090219,"13:15",0.08," ",NA,"HT",0.1," "," ","HT"
"44","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090221,"8:00",0.08," ",NA,"HT",0.1," "," ","HT"
"45","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090303,"7:45",0.04," ",NA,"HT",0.1," "," ","HT"
"46","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090303,"10:15",0.05," ",NA,"HT",0.1," "," ","HT"
"47","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090303,"16:30",0.06," ",NA,"HT",0.1," "," ","HT"
"48","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090303,"23:45",0.07," ",NA,"HT",0.1," "," ","HT"
"49","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090305,"2:00",0.02," ",NA,"HT",0.1," "," ","HT"
"50","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090306,"10:30",0.03," ",NA,"HT",0.1," "," ","HT"
"51","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090307,"18:15",0.04," ",NA,"HT",0.1," "," ","HT"
"52","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090307,"21:30",0.05," ",NA,"HT",0.1," "," ","HT"
"53","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090308,"6:00",0.06," ",NA,"HT",0.1," "," ","HT"
"54","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"12:45",0.07," ",NA,"HT",0.1," "," ","HT"
"55","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"15:00",0.08," ",NA,"HT",0.1," "," ","HT"
"56","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"15:30",0.09," ",NA,"HT",0.1," "," ","HT"
"57","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"15:45",0.1," ",NA,"HT",0.1," "," ","HT"
"58","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"16:45",0.11," ",NA,"HT",0.1," "," ","HT"
"59","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"17:30",0.13," ",NA,"HT",0.2," "," ","HT"
"60","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"18:00",0.14," ",NA,"HT",0.1," "," ","HT"
"61","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"18:15",0.16," ",NA,"HT",0.2," "," ","HT"
"62","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"18:30",0.17," ",NA,"HT",0.1," "," ","HT"
"63","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"19:30",0.18," ",NA,"HT",0.1," "," ","HT"
"64","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090309,"22:45",0.19," ",NA,"HT",0.1," "," ","HT"
"65","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090312,"4:30",0.19," ",NA,"HT",0.1," "," ","HT"
"66","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090312,"5:30",0.2," ",NA,"HT",0.1," "," ","HT"
"67","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090312,"7:00",0.21," ",NA,"HT",0.1," "," ","HT"
"68","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"3:00",0.22," ",NA,"HT",0.1," "," ","HT"
"69","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"5:00",0.25," ",NA,"HT",0.3," "," ","HT"
"70","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"5:15",0.29," ",NA,"HT",0.4," "," ","HT"
"71","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"5:30",0.35," ",NA,"HT",0.6," "," ","HT"
"72","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"5:45",0.39," ",NA,"HT",0.4," "," ","HT"
"73","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"6:00",0.4," ",NA,"HT",0.1," "," ","HT"
"74","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"6:15",0.41," ",NA,"HT",0.1," "," ","HT"
"75","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"6:45",0.42," ",NA,"HT",0.1," "," ","HT"
"76","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"8:45",0.43," ",NA,"HT",0.1," "," ","HT"
"77","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"9:00",0.44," ",NA,"HT",0.1," "," ","HT"
"78","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"9:45",0.45," ",NA,"HT",0.1," "," ","HT"
"79","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"10:00",0.46," ",NA,"HT",0.1," "," ","HT"
"80","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"10:45",0.48," ",NA,"HT",0.2," "," ","HT"
"81","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090314,"11:00",0.49," ",NA,"HT",0.1," "," ","HT"
"82","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090315,"0:45",0.5," ",NA,"HT",0.1," "," ","HT"
"83","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090315,"4:45",0.51," ",NA,"HT",0.1," "," ","HT"
"84","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090315,"5:15",0.52," ",NA,"HT",0.1," "," ","HT"
"85","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090405,"22:30",0.02," ",NA,"HT",0.1," "," ","HT"
"86","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090405,"23:00",0.03," ",NA,"HT",0.1," "," ","HT"
"87","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090405,"23:15",0.04," ",NA,"HT",0.1," "," ","HT"
"88","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090411,"2:00",0.05," ",NA,"HT",0.2," "," ","HT"
"89","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090411,"3:15",0.06," ",NA,"HT",0.1," "," ","HT"
"90","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090411,"6:15",0.07," ",NA,"HT",0.1," "," ","HT"
"91","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090423,"9:30",0.03," ",NA,"HT",0.1," "," ","HT"
"92","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090424,"1:45",0.04," ",NA,"HT",0.1," "," ","HT"
"93","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090504,"6:30",0.01," ",NA,"HT",0.1," "," ","HT"
"94","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090526,"3:45",0.02," ",NA,"HT",0.1," "," ","HT"
"95","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090530,"0:15",0.03," ",NA,"HT",0.2," "," ","HT"
"96","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090530,"16:15",0.04," ",NA,"HT",0.1," "," ","HT"
"97","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090530,"16:30",0.05," ",NA,"HT",0.1," "," ","HT"
"98","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090605,"10:45",0.01," ",NA,"HT",0.1," "," ","HT"
"99","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090605,"23:30",0.02," ",NA,"HT",0.1," "," ","HT"
"100","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090619,"6:15",0.01," ",NA,"HT",0.1," "," ","HT"
"101","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090619,"7:15",0.02," ",NA,"HT",0.1," "," ","HT"
"102","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090706,"7:45",0.01," ",NA,"HT",0.1," "," ","HT"
"103","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090711,"1:30",0.02," ",NA,"HT",0.1," "," ","HT"
"104","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090711,"12:15",0.03," ",NA,"HT",0.1," "," ","HT"
"105","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090723,"8:45",0.02," ",NA,"HT",0.1," "," ","HT"
"106","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090723,"10:15",0.03," ",NA,"HT",0.1," "," ","HT"
"107","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090801,"0:45",0.01," ",NA,"HT",0.1," "," ","HT"
"108","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090811,"20:15",0.02," ",NA,"HT",0.1," "," ","HT"
"109","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090811,"22:15",0.03," ",NA,"HT",0.1," "," ","HT"
"110","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090811,"23:45",0.04," ",NA,"HT",0.1," "," ","HT"
"111","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"0:15",0.06," ",NA,"HT",0.1," "," ","HT"
"112","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"0:30",0.07," ",NA,"HT",0.1," "," ","HT"
"113","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"0:45",0.09," ",NA,"HT",0.2," "," ","HT"
"114","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"1:00",0.1," ",NA,"HT",0.1," "," ","HT"
"115","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"1:15",0.12," ",NA,"HT",0.2," "," ","HT"
"116","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"1:30",0.13," ",NA,"HT",0.1," "," ","HT"
"117","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"1:45",0.14," ",NA,"HT",0.1," "," ","HT"
"118","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"2:00",0.15," ",NA,"HT",0.1," "," ","HT"
"119","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"2:15",0.16," ",NA,"HT",0.1," "," ","HT"
"120","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"2:30",0.18," ",NA,"HT",0.2," "," ","HT"
"121","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"2:45",0.19," ",NA,"HT",0.1," "," ","HT"
"122","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"3:00",0.2," ",NA,"HT",0.1," "," ","HT"
"123","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"3:15",0.21," ",NA,"HT",0.1," "," ","HT"
"124","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"3:30",0.22," ",NA,"HT",0.1," "," ","HT"
"125","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"3:45",0.23," ",NA,"HT",0.1," "," ","HT"
"126","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"4:15",0.24," ",NA,"HT",0.1," "," ","HT"
"127","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"4:30",0.25," ",NA,"HT",0.1," "," ","HT"
"128","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"5:00",0.27," ",NA,"HT",0.2," "," ","HT"
"129","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"6:15",0.28," ",NA,"HT",0.1," "," ","HT"
"130","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090812,"18:15",0.29," ",NA,"HT",0.1," "," ","HT"
"131","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090813,"0:15",0.32," ",NA,"HT",0.3," "," ","HT"
"132","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090819,"6:15",0.33," ",NA,"HT",0.1," "," ","HT"
"133","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090925,"18:45",0.03," ",NA,"HT",0.1," "," ","HT"
"134","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090925,"19:00",0.05," ",NA,"HT",0.2," "," ","HT"
"135","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090925,"19:15",0.06," ",NA,"HT",0.1," "," ","HT"
"136","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20090925,"21:15",0.07," ",NA,"HT",0.1," "," ","HT"
"137","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091009,"17:15",0.04," ",NA,"HT",0.1," "," ","HT"
"138","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"0:45",0.05," ",NA,"HT",0.1," "," ","HT"
"139","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"1:15",0.06," ",NA,"HT",0.1," "," ","HT"
"140","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"3:00",0.07," ",NA,"HT",0.1," "," ","HT"
"141","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"3:30",0.08," ",NA,"HT",0.1," "," ","HT"
"142","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"5:30",0.09," ",NA,"HT",0.1," "," ","HT"
"143","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"6:00",0.1," ",NA,"HT",0.1," "," ","HT"
"144","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"6:45",0.11," ",NA,"HT",0.1," "," ","HT"
"145","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"7:30",0.12," ",NA,"HT",0.1," "," ","HT"
"146","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"8:15",0.13," ",NA,"HT",0.1," "," ","HT"
"147","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"8:45",0.14," ",NA,"HT",0.1," "," ","HT"
"148","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091011,"11:00",0.15," ",NA,"HT",0.1," "," ","HT"
"149","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091012,"7:45",0.16," ",NA,"HT",0.1," "," ","HT"
"150","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091102,"16:15",0.06," ",NA,"HT",0.1," "," ","HT"
"151","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091102,"21:15",0.07," ",NA,"HT",0.1," "," ","HT"
"152","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091103,"2:00",0.08," ",NA,"HT",0.1," "," ","HT"
"153","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091103,"8:45",0.09," ",NA,"HT",0.1," "," ","HT"
"154","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091103,"10:00",0.1," ",NA,"HT",0.1," "," ","HT"
"155","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091103,"19:30",0.11," ",NA,"HT",0.1," "," ","HT"
"156","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091110,"22:15",0.03," ",NA,"HT",0.1," "," ","HT"
"157","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091110,"22:30",0.04," ",NA,"HT",0.1," "," ","HT"
"158","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091113,"2:45",0.05," ",NA,"HT",0.1," "," ","HT"
"159","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091114,"10:15",0.06," ",NA,"HT",0.1," "," ","HT"
"160","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091116,"19:00",0.08," ",NA,"HT",0.2," "," ","HT"
"161","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091116,"23:45",0.09," ",NA,"HT",0.1," "," ","HT"
"162","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091117,"4:00",0.1," ",NA,"HT",0.1," "," ","HT"
"163","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091119,"6:00",0.11," ",NA,"HT",0.1," "," ","HT"
"164","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"17:30",0.12," ",NA,"HT",0.2," "," ","HT"
"165","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"17:45",0.13," ",NA,"HT",0.1," "," ","HT"
"166","COOP:519500","WAILUPE VALLEY SCHOOL 723.6 HI US",61,21.29167,-157.75333,20091125,"18:30",0.14," ",NA,"HT",0.1," "," ","HT"
